,THD % (AC_Current) at 50% Load,Load %,DC_Power,THD % (AC_Voltage),THD % (AC_Current),Time
48,0.0,0.292660370939208,1463.30185469604,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834135
49,0.0,0.31829569959565146,1591.4784979782573,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834235
50,0.0,0.32642860927589834,1632.1430463794916,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834335
51,0.0,0.3311637692195104,1655.8188460975518,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834435
52,0.0,0.3343050177375956,1671.5250886879778,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834535
53,0.0,0.34141752023313676,1707.0876011656837,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834635
54,0.0,0.3364474232445304,1682.2371162226523,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834735
55,0.0,0.3587198564792054,1793.599282396027,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834835
56,0.0,0.3695714464859446,1847.857232429723,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.834935
57,0.0,0.35745866778245555,1787.2933389122777,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835035
58,0.0,0.3661390694269853,1830.6953471349268,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835135
59,0.0,0.36323780654795673,1816.1890327397837,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835235
60,0.0,0.37402826343076034,1870.1413171538018,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835335
61,0.0,0.37440354495961936,1872.0177247980967,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835435
62,0.0,0.4060577023181616,2030.288511590808,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835535
63,0.0,0.41975876067430196,2098.79380337151,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835635
64,0.0,0.4046567030080544,2023.283515040272,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835735
65,0.0,0.4061353391891978,2030.676695945989,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835835
66,0.0,0.41229573371011646,2061.4786685505824,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.835935
67,0.0,0.403100038823927,2015.500194119635,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836035
68,0.0,0.4103707289503444,2051.8536447517217,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836135
69,0.0,0.4210811071240903,2105.4055356204517,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836235
70,0.0,0.45990498760898146,2299.5249380449072,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836335
71,0.0,0.4713064252449732,2356.532126224866,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836435
72,0.0,0.4757363178708657,2378.6815893543285,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836535
73,0.0,0.4866230972769875,2433.1154863849374,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836635
74,0.0,0.44649165337250646,2232.458266862532,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836735
75,0.0,0.4980129644293914,2490.064822146957,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836836
76,0.0,0.4937933536167244,2468.966768083622,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.836936
77,0.0,0.47520269807599563,2376.013490379978,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837036
78,0.0,0.4819938651519584,2409.969325759792,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837136
79,0.0,0.5114453918757738,2557.226959378869,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837236
80,0.0,0.5256794795334251,2628.3973976671255,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837336
81,0.0,0.5339005572295764,2669.502786147882,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837436
82,0.0,0.5261760030505738,2630.880015252869,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837536
83,0.0,0.5169634342469897,2584.817171234948,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837636
84,0.0,0.5537652066919105,2768.8260334595525,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837736
85,0.0,0.5221329532724623,2610.6647663623116,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837836
86,0.0,0.5598173735009658,2799.0868675048296,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.837936
87,0.0,0.5457001822094145,2728.500911047073,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838036
88,0.0,0.5688484061310701,2844.2420306553504,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838136
89,0.0,0.5364215475617898,2682.1077378089494,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838236
90,0.0,0.5809808890811292,2904.904445405646,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838336
91,0.0,0.5675808953985546,2837.904476992773,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838436
92,0.0,0.5785205047550328,2892.602523775164,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838536
93,0.0,0.5669687738478714,2834.843869239357,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838636
94,0.0,0.6014755025379124,3007.3775126895616,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838736
95,0.0,0.6207561167128242,3103.7805835641207,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838836
96,0.0,0.5844272393171434,2922.1361965857163,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.838936
97,0.0,0.5966153225625637,2983.076612812818,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839036
98,0.0,0.623775679412972,3118.87839706486,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839136
99,0.0,0.6314044499589204,3157.022249794602,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839236
100,0.0,0.6003956401247796,3001.9782006238984,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839336
101,0.0,0.6426670831068392,3213.335415534196,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839436
102,0.0,0.6596562970320099,3298.281485160049,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839536
103,0.0,0.6562468037726201,3281.2340188631006,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839636
104,0.0,0.6917563507036592,3458.781753518296,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839736
105,0.0,0.6638874080291232,3319.437040145616,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839836
106,0.0,0.681610153577084,3408.05076788542,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.839936
107,0.0,0.6742029596279897,3371.0147981399487,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840036
108,0.0,0.7013335306402474,3506.667653201237,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840136
109,0.0,0.675428662439169,3377.143312195845,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840236
110,0.0,0.7126422734429394,3563.211367214697,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840336
111,0.0,0.703800295930008,3519.00147965004,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840436
112,0.0,0.715683747056028,3578.41873528014,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840536
113,0.0,0.6897985011600251,3448.9925058001254,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840636
114,0.0,0.7569371166690787,3784.6855833453938,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840736
115,0.0,0.7107038436647342,3553.519218323671,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840836
116,0.0,0.7502780628724537,3751.3903143622683,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.840936
117,0.0,0.745492876473684,3727.46438236842,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841036
118,0.0,0.7435461840333288,3717.730920166644,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841136
119,0.0,0.7931751932474267,3965.875966237133,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841236
120,0.0,0.7360396392808807,3680.198196404403,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841336
121,0.0,0.7391799603888833,3695.8998019444166,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841436
122,0.0,0.7334959314370002,3667.479657185001,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841536
123,0.0,0.8055294420539236,4027.647210269618,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841636
124,0.0,0.7888616410759081,3944.3082053795406,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841736
125,0.0,0.7675277646078531,3837.638823039266,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841836
126,0.0,0.7590234755151352,3795.1173775756756,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.841936
127,0.0,0.8165956427802448,4082.978213901224,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842036
128,0.0,0.7860687152737739,3930.34357636887,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842136
129,0.0,0.8580718632331067,4290.3593161655335,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842236
130,0.0,0.8486560008886649,4243.280004443324,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842336
131,0.0,0.830252075152272,4151.26037576136,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842436
132,0.0,0.8190519234798098,4095.259617399049,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842536
133,0.0,0.8563073340540813,4281.536670270407,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842636
134,0.0,0.8063140212796145,4031.5701063980723,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842736
135,0.0,0.8500667721208258,4250.333860604129,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842836
136,0.0,0.8806404238014152,4403.202119007076,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.842936
137,0.0,0.8759171040061295,4379.585520030648,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843036
138,0.0,0.8609970126580834,4304.985063290417,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843136
139,0.0,0.9036854567279151,4518.427283639576,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843236
140,0.0,0.8826389435894592,4413.194717947295,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843336
141,0.0,0.9027504576373352,4513.752288186676,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843436
142,0.0,0.8638874760407277,4319.437380203638,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843536
143,0.0,0.9478958983062409,4739.479491531204,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843636
144,0.0,0.9433123343484242,4716.561671742122,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843736
145,0.0,0.9621512110881825,4810.756055440913,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843836
146,0.0,0.9072905072091528,4536.452536045764,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.843936
147,0.0,0.9331258569497557,4665.629284748778,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844036
148,0.0,0.9099440002550588,4549.720001275295,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844136
149,0.0,0.9708100012820732,4854.050006410365,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844236
150,0.0,0.9288914421977,4644.4572109885,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844336
151,0.0,0.9786492570518165,4893.2462852590825,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844436
152,0.0,0.9269230428842318,4634.615214421158,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844536
153,0.0,0.9884480695767681,4942.2403478838405,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844636
154,0.0,0.943471217645754,4717.35608822877,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844736
155,0.0,0.9325805707791677,4662.902853895838,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844836
156,0.0,0.9697014830172188,4848.507415086094,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.844936
157,0.0,1.0398257778401339,5199.12888920067,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845036
158,0.0,0.9612499512904665,4806.249756452333,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845136
159,0.0,0.9741435880157576,4870.717940078788,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845236
160,0.0,1.016456897284485,5082.284486422425,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845336
161,0.0,0.9933237214685167,4966.618607342583,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845436
162,0.0,1.0443080696630496,5221.540348315249,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845536
163,0.0,0.9845864928262251,4922.932464131126,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845636
164,0.0,1.0897346498720468,5448.673249360234,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845736
165,0.0,1.0262781841368402,5131.390920684201,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845836
166,0.0,1.0903417713574848,5451.708856787423,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.845936
167,0.0,1.086601076156961,5433.005380784806,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846036
168,0.0,1.0905342801101332,5452.6714005506665,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846136
169,0.0,1.0505534482303303,5252.767241151651,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846236
170,0.0,1.0353066171176448,5176.533085588225,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846336
171,0.0,1.1215422511111628,5607.711255555814,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846436
172,0.0,1.0472723822741015,5236.361911370508,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846536
173,0.0,1.044555489000575,5222.7774450028755,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846636
174,0.0,1.083843249524139,5419.216247620695,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846736
175,0.0,1.0621892564235123,5310.946282117561,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846836
176,0.0,1.093069354411778,5465.346772058891,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.846936
177,0.0,1.1539747858789366,5769.873929394684,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847036
178,0.0,1.06853764901662,5342.688245083101,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847136
179,0.0,1.0740875238824448,5370.437619412224,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847236
180,0.0,1.0902404405281336,5451.202202640668,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847336
181,0.0,1.113194241101036,5565.97120550518,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847436
182,0.0,1.1995739661282203,5997.8698306411015,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847536
183,0.0,1.1897197786461742,5948.598893230871,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847636
184,0.0,1.2202295977847306,6101.147988923653,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847736
185,0.0,1.226765806427201,6133.829032136005,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847836
186,0.0,1.1313401474973739,5656.700737486869,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.847936
187,0.0,1.1838136273948434,5919.068136974217,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848036
188,0.0,1.204276710464886,6021.383552324429,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848136
189,0.0,1.2514690560813508,6257.345280406755,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848236
190,0.0,1.238815491882332,6194.07745941166,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848336
191,0.0,1.205751420990039,6028.757104950195,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848436
192,0.0,1.239156763993686,6195.78381996843,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848536
193,0.0,1.2784171175214256,6392.085587607128,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848636
194,0.0,1.2379757071291864,6189.878535645932,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848736
195,0.0,1.2561257100704877,6280.628550352439,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848836
196,0.0,1.2942202490631987,6471.101245315993,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.848936
197,0.0,1.1841311433898107,5920.655716949053,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849036
198,0.0,1.2017331732164895,6008.665866082448,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849136
199,0.0,1.2916899698736222,6458.449849368111,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849236
200,0.0,1.3112785450566797,6556.392725283399,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849336
201,0.0,1.2880899747516876,6440.449873758438,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849436
202,0.0,1.241953197614491,6209.765988072455,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849536
203,0.0,1.2968281965815474,6484.140982907737,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849636
204,0.0,1.2819727937684509,6409.8639688422545,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849736
205,0.0,1.2450028591051499,6225.01429552575,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849836
206,0.0,1.3567608090524537,6783.804045262268,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.849936
207,0.0,1.3158140885284417,6579.070442642209,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850036
208,0.0,1.3212465529816981,6606.232764908491,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850136
209,0.0,1.2966257649709414,6483.128824854707,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850236
210,0.0,1.2752250725599652,6376.125362799827,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850336
211,0.0,1.2893502075138292,6446.751037569146,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850436
212,0.0,1.2870775174616307,6435.387587308153,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850536
213,0.0,1.3817209178720165,6908.604589360082,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850636
214,0.0,1.2879809739117045,6439.904869558523,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850736
215,0.0,1.3189256310116049,6594.628155058024,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850836
216,0.0,1.429102021022524,7145.51010511262,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.850936
217,0.0,1.3617457818778762,6808.7289093893805,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851036
218,0.0,1.3956324275282108,6978.162137641054,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851136
219,0.0,1.3646340483151855,6823.170241575927,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851236
220,0.0,1.4104133828904912,7052.066914452455,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851336
221,0.0,1.4212695771163981,7106.34788558199,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851436
222,0.0,1.4386971992143651,7193.485996071826,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851536
223,0.0,1.3475641978983801,6737.820989491901,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851636
224,0.0,1.4642441931052999,7321.2209655265,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851736
225,0.0,1.3661172512009891,6830.586256004946,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851837
226,0.0,1.379882028585314,6899.41014292657,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.851937
227,0.0,1.4721102567886888,7360.551283943444,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852037
228,0.0,1.5115742567684571,7557.871283842285,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852137
229,0.0,1.5242640229465678,7621.320114732839,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852237
230,0.0,1.4367069232468492,7183.534616234246,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852337
231,0.0,1.438970736211005,7194.853681055025,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852437
232,0.0,1.4151354230351236,7075.677115175618,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852537
233,0.0,1.4221716068020804,7110.858034010403,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852637
234,0.0,1.4461656876775546,7230.828438387773,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852737
235,0.0,1.4609072779983112,7304.536389991556,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852837
236,0.0,1.5530239296428403,7765.119648214201,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.852937
237,0.0,1.44212730516844,7210.6365258422,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.853037
238,0.0,1.4398365465273264,7199.182732636632,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.853137
239,0.0,1.4832296139744139,7416.14806987207,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.853237
240,0.0,1.5641582734087105,7820.791367043552,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.853337
241,0.0,1.507439731118041,7537.198655590205,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.853437
242,0.0,1.502104894770192,7510.52447385096,0.013381794956643335,0.013381794956643357,2020-09-24 02:43:09.853537
